Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HT_match_played,HT_current_standing,HT_past_standing,HT_goal_for,HT_goal_against,HT_goal_differnece,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_goal_for,AT_goal_against,AT_goal_differnece,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,HomeOVA,AwayOVA,HT_win_rate_against,AT_win_rate_against
1999-04-11,Wimbledon,Chelsea,1,2,A,32,41,,36,48,-12,0.3125,30,59,,45,23,22,0.5333333333333333,0,0,0,0,0,0,0,0,0.0,0.8,,,0.18181818181818182,0.36363636363636365
1999-04-12,Leeds,Liverpool,0,0,D,31,57,,52,28,24,0.5161290322580645,30,43,,57,41,16,0.4,1,1,0,0,0,0,0,0,1.0,0.2,,,0.36363636363636365,0.6363636363636364
1999-04-14,Middlesbrough,Chelsea,0,0,D,32,46,,44,41,3,0.34375,31,62,,47,24,23,0.5483870967741935,0,0,0,0,1,0,0,0,0.8,0.8,,,0.4,0.6
1999-04-17,Charlton,Leeds,1,1,D,32,31,,34,43,-9,0.21875,32,58,,52,28,24,0.5,0,0,0,0,0,0,0,0,0.2,0.8,,,0.0,1.0
1999-04-17,Coventry,Middlesbrough,1,2,A,33,37,,34,45,-11,0.30303030303030304,33,47,,44,41,3,0.3333333333333333,0,0,0,0,0,0,0,0,0.4,0.6,,,0.2,0.6
1999-04-17,Liverpool,Aston Villa,0,1,A,31,44,,57,41,16,0.3870967741935484,33,49,,44,39,5,0.3939393939393939,0,0,0,0,0,0,0,0,0.2,0.2,,,0.6363636363636364,0.36363636363636365
1999-04-17,Man United,Sheffield Weds,3,0,H,31,64,,69,32,37,0.5806451612903226,32,38,,38,36,2,0.34375,0,0,0,0,0,0,0,0,0.8,0.2,,,0.45454545454545453,0.2727272727272727
1999-04-17,Newcastle,Everton,1,3,A,32,42,,43,45,-2,0.34375,33,34,,28,40,-12,0.2424242424242425,0,0,0,0,0,0,0,0,0.4,0.2,,,0.6363636363636364,0.2727272727272727
1999-04-17,Nott'm Forest,Tottenham,0,1,A,33,21,,30,65,-35,0.12121212121212124,31,40,,35,37,-2,0.2903225806451613,0,0,0,0,0,0,0,0,0.2,0.4,,,0.7142857142857143,0.14285714285714285
1999-04-17,Southampton,Blackburn,3,3,D,33,30,,28,60,-32,0.2424242424242425,32,31,,32,43,-11,0.21875,0,0,0,0,0,0,0,0,0.2,0.2,,,0.45454545454545453,0.45454545454545453
1999-04-17,West Ham,Derby,5,1,H,33,48,,34,40,-6,0.3939393939393939,32,47,,36,36,0,0.375,0,0,0,0,0,0,0,0,0.4,0.6,,,0.2,0.4
1999-04-18,Chelsea,Leicester,2,2,D,32,63,,47,24,23,0.53125,31,39,,32,39,-7,0.2903225806451613,0,0,0,0,0,0,0,0,0.6,0.4,,,0.7142857142857143,0.14285714285714285
1999-04-19,Arsenal,Wimbledon,5,1,H,32,63,,43,13,30,0.53125,33,41,,37,50,-13,0.30303030303030304,0,0,0,0,0,0,0,0,0.8,0.0,,,0.45454545454545453,0.2727272727272727
1999-04-20,Charlton,Tottenham,1,4,A,33,32,,35,44,-9,0.21212121212121213,32,43,,36,37,-1,0.3125,0,0,0,0,0,0,0,0,0.2,0.4,,,0.0,0.0
1999-04-21,Liverpool,Leicester,0,1,A,32,44,,57,42,15,0.375,32,40,,34,41,-7,0.28125,0,0,0,0,0,0,0,0,0.2,0.2,,,0.42857142857142855,0.2857142857142857
1999-04-21,Sheffield Weds,Newcastle,1,1,D,33,38,,38,39,-1,0.3333333333333333,33,42,,44,48,-4,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.2,,,0.18181818181818182,0.5454545454545454
1999-04-24,Aston Villa,Nott'm Forest,2,0,H,34,52,,45,39,6,0.4117647058823529,34,21,,30,66,-36,0.1176470588235294,0,0,0,0,0,0,0,0,0.4,0.0,,,0.2857142857142857,0.14285714285714285
1999-04-24,Blackburn,Liverpool,1,3,A,33,32,,35,46,-11,0.21212121212121213,33,44,,57,43,14,0.3636363636363637,0,0,0,0,0,0,0,0,0.2,0.2,,,0.36363636363636365,0.36363636363636365
1999-04-24,Derby,Southampton,0,0,D,33,47,,37,41,-4,0.3636363636363637,34,31,,31,63,-32,0.2352941176470588,0,0,0,0,0,0,0,0,0.4,0.2,,,0.6,0.2
1999-04-24,Everton,Charlton,4,1,H,34,37,,31,41,-10,0.2647058823529412,34,32,,36,48,-12,0.2058823529411765,0,0,0,0,0,0,0,0,0.4,0.2,,,1.0,0.0
1999-04-24,Leicester,Coventry,1,0,H,33,43,,35,41,-6,0.30303030303030304,34,37,,35,47,-12,0.29411764705882354,0,0,0,0,0,0,0,0,0.4,0.4,,,0.14285714285714285,0.2857142857142857
1999-04-24,Middlesbrough,Arsenal,1,6,A,34,50,,46,42,4,0.35294117647058826,33,66,,48,14,34,0.5454545454545454,0,0,0,0,0,0,0,0,0.6,0.8,,,0.0,0.6
1999-04-24,Tottenham,West Ham,1,2,A,33,46,,40,38,2,0.3333333333333333,34,51,,39,41,-2,0.4117647058823529,0,0,0,0,0,0,0,0,0.6,0.4,,,0.45454545454545453,0.45454545454545453
1999-04-24,Wimbledon,Newcastle,1,1,D,34,41,,38,55,-17,0.29411764705882354,34,43,,45,49,-4,0.3235294117647059,0,0,1,0,0,0,0,0,0.0,0.2,,,0.2727272727272727,0.45454545454545453
1999-04-25,Leeds,Man United,1,1,D,33,59,,53,29,24,0.4848484848484849,32,67,,72,32,40,0.59375,0,0,0,0,0,0,0,0,0.6,0.8,,,0.2727272727272727,0.5454545454545454
1999-04-25,Sheffield Weds,Chelsea,0,0,D,34,39,,39,40,-1,0.3235294117647059,33,64,,49,26,23,0.5151515151515151,0,0,0,0,0,0,0,0,0.2,0.6,,,0.09090909090909091,0.2727272727272727
1999-05-01,Charlton,Blackburn,0,0,D,35,32,,37,52,-15,0.2,34,32,,36,49,-13,0.2058823529411765,0,0,0,0,0,0,0,0,0.2,0.2,,,0.0,1.0
1999-05-01,Chelsea,Everton,3,1,H,34,65,,49,26,23,0.5,35,40,,35,42,-7,0.2857142857142857,0,0,0,0,1,0,0,0,0.4,0.6,,,0.2727272727272727,0.2727272727272727
1999-05-01,Coventry,Wimbledon,2,1,H,35,37,,35,48,-13,0.2857142857142857,35,42,,39,56,-17,0.2857142857142857,0,0,1,0,0,0,0,0,0.4,0.0,,,0.2727272727272727,0.2727272727272727
1999-05-01,Liverpool,Tottenham,3,2,H,34,47,,60,44,16,0.38235294117647056,34,46,,41,40,1,0.3235294117647059,0,0,0,0,0,0,0,0,0.2,0.4,,,0.36363636363636365,0.18181818181818182
1999-05-01,Man United,Aston Villa,2,1,H,33,68,,73,33,40,0.5757575757575758,35,55,,47,39,8,0.42857142857142855,0,0,0,0,1,0,0,0,0.6,0.6,,,0.5454545454545454,0.09090909090909091
1999-05-01,Newcastle,Middlesbrough,1,1,D,35,44,,46,50,-4,0.3142857142857143,35,50,,47,48,-1,0.3428571428571429,0,0,0,0,0,0,0,0,0.2,0.6,,,0.8,0.0
1999-05-01,Nott'm Forest,Sheffield Weds,2,0,H,35,21,,30,68,-38,0.11428571428571427,35,40,,39,40,-1,0.3142857142857143,0,0,1,0,0,0,0,0,0.0,0.2,,,0.5714285714285714,0.42857142857142855
1999-05-01,Southampton,Leicester,2,1,H,35,32,,31,63,-32,0.2285714285714285,34,46,,36,41,-5,0.3235294117647059,0,0,0,0,0,0,0,0,0.0,0.4,,,0.14285714285714285,0.42857142857142855
1999-05-01,West Ham,Leeds,1,5,A,35,54,,41,42,-1,0.42857142857142855,34,60,,54,30,24,0.4705882352941176,0,0,0,0,0,0,0,0,0.4,0.4,,,0.09090909090909091,0.7272727272727273
1999-05-02,Arsenal,Derby,1,0,H,34,69,,54,15,39,0.5588235294117647,34,48,,37,41,-4,0.35294117647058826,1,0,0,0,0,0,0,0,0.8,0.2,,,0.4,0.2
1999-05-05,Chelsea,Leeds,1,0,H,35,68,,52,27,25,0.5142857142857142,35,63,,59,31,28,0.4857142857142857,0,0,0,0,0,0,0,0,0.4,0.4,,,0.18181818181818182,0.45454545454545453
1999-05-05,Leicester,Derby,1,2,A,35,46,,37,43,-6,0.3142857142857143,35,48,,37,42,-5,0.3428571428571429,0,0,0,0,0,0,0,0,0.4,0.2,,,0.4,0.6
1999-05-05,Liverpool,Man United,2,2,D,35,50,,63,46,17,0.4,34,71,,75,34,41,0.5882352941176471,0,0,0,0,0,0,0,0,0.4,0.6,,,0.18181818181818182,0.5454545454545454
1999-05-05,Tottenham,Arsenal,1,3,A,35,46,,43,43,0,0.3142857142857143,35,72,,55,15,40,0.5714285714285714,0,0,0,0,1,0,0,0,0.4,0.8,,,0.18181818181818182,0.18181818181818182
1999-05-08,Aston Villa,Charlton,3,4,A,36,55,,48,41,7,0.4166666666666667,36,33,,37,52,-15,0.19444444444444445,0,0,0,0,0,0,0,0,0.6,0.0,,,1.0,0.0
1999-05-08,Blackburn,Nott'm Forest,1,2,A,35,33,,36,49,-13,0.2,36,24,,32,68,-36,0.1388888888888889,0,0,0,0,0,0,0,0,0.0,0.2,,,0.5714285714285714,0.0
1999-05-08,Derby,Coventry,0,0,D,36,51,,39,43,-4,0.3611111111111111,36,40,,37,49,-12,0.3055555555555556,0,0,0,0,0,0,0,0,0.4,0.4,,,0.6,0.2
1999-05-08,Everton,West Ham,6,0,H,36,40,,36,45,-9,0.2777777777777778,36,54,,42,47,-5,0.4166666666666667,0,0,0,0,0,0,0,0,0.6,0.4,,,0.45454545454545453,0.2727272727272727
1999-05-08,Leicester,Newcastle,2,0,H,36,46,,38,45,-7,0.3055555555555556,36,45,,47,51,-4,0.3055555555555556,0,0,0,0,0,0,0,0,0.4,0.0,,,0.14285714285714285,0.5714285714285714
1999-05-08,Sheffield Weds,Liverpool,1,0,H,36,40,,39,42,-3,0.3055555555555556,36,51,,65,48,17,0.3888888888888889,0,0,0,0,0,0,0,0,0.2,0.4,,,0.18181818181818182,0.5454545454545454
1999-05-08,Wimbledon,Southampton,0,2,A,36,42,,40,58,-18,0.2777777777777778,36,35,,33,64,-31,0.25,0,0,0,0,0,0,0,0,0.0,0.2,,,0.45454545454545453,0.36363636363636365
1999-05-09,Middlesbrough,Man United,0,1,A,36,51,,48,49,-1,0.3333333333333333,35,72,,77,36,41,0.5714285714285714,0,0,0,0,0,0,0,0,0.4,0.4,,,0.2,0.4
1999-05-10,Tottenham,Chelsea,2,2,D,36,46,,44,46,-2,0.3055555555555556,36,71,,53,27,26,0.5277777777777778,0,0,1,0,0,0,0,0,0.4,0.4,,,0.0,0.5454545454545454
1999-05-11,Leeds,Arsenal,1,0,H,36,63,,59,32,27,0.4722222222222222,36,75,,58,16,42,0.5833333333333334,0,0,0,0,1,1,0,0,0.2,1.0,,,0.2727272727272727,0.5454545454545454
1999-05-12,Blackburn,Man United,0,0,D,36,33,,37,51,-14,0.19444444444444445,36,75,,78,36,42,0.5833333333333334,0,0,0,0,0,0,0,0,0.0,0.6,,,0.09090909090909091,0.7272727272727273
1999-05-16,Arsenal,Aston Villa,1,0,H,37,75,,58,17,41,0.5675675675675675,37,55,,51,45,6,0.40540540540540543,0,0,0,0,0,0,0,0,0.8,0.6,,,0.2727272727272727,0.2727272727272727
1999-05-16,Charlton,Sheffield Weds,0,1,A,37,36,,41,55,-14,0.21621621621621626,37,43,,40,42,-2,0.32432432432432434,0,0,0,0,0,0,0,0,0.2,0.2,,,0.0,1.0
1999-05-16,Chelsea,Derby,2,1,H,37,72,,55,29,26,0.5135135135135135,37,52,,39,43,-4,0.35135135135135137,0,0,0,0,0,0,0,0,0.4,0.2,,,0.6,0.2
1999-05-16,Coventry,Leeds,2,2,D,37,41,,37,49,-12,0.2972972972972973,37,66,,60,32,28,0.4864864864864865,0,0,0,0,0,0,0,0,0.2,0.4,,,0.2727272727272727,0.45454545454545453
1999-05-16,Liverpool,Wimbledon,3,0,H,37,51,,65,49,16,0.3783783783783784,37,42,,40,60,-20,0.2702702702702703,0,0,0,0,0,0,0,0,0.4,0.0,,,0.18181818181818182,0.2727272727272727
1999-05-16,Man United,Tottenham,2,1,H,37,76,,78,36,42,0.5675675675675675,37,47,,46,48,-2,0.2972972972972973,0,0,0,0,0,0,0,0,0.4,0.2,,,0.7272727272727273,0.09090909090909091
1999-05-16,Newcastle,Blackburn,1,1,D,37,45,,47,53,-6,0.2972972972972973,37,34,,37,51,-14,0.1891891891891892,0,0,0,0,0,0,0,0,0.0,0.0,,,0.18181818181818182,0.45454545454545453
1999-05-16,Nott'm Forest,Leicester,1,0,H,37,27,,34,69,-35,0.16216216216216214,37,49,,40,45,-5,0.32432432432432434,0,0,0,0,0,0,0,0,0.4,0.6,,,0.4,0.2
1999-05-16,Southampton,Everton,2,0,H,37,38,,35,64,-29,0.2702702702702703,37,43,,42,45,-3,0.2972972972972973,0,0,0,0,0,0,0,0,0.4,0.8,,,0.2727272727272727,0.45454545454545453
1999-05-16,West Ham,Middlesbrough,4,0,H,37,54,,42,53,-11,0.40540540540540543,37,51,,48,50,-2,0.32432432432432434,0,0,0,0,0,0,0,0,0.4,0.2,,,0.2,0.6
1999-08-07,Arsenal,Leicester,2,1,H,0,0,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0.5,0.125
1999-08-07,Chelsea,Sunderland,4,0,H,0,0,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0.5,0.5
1999-08-07,Coventry,Southampton,0,1,A,0,0,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0.25,0.3333333333333333
1999-08-07,Leeds,Derby,0,0,D,0,0,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0.5,0.0
1999-08-07,Middlesbrough,Bradford,0,1,A,0,0,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,,
1999-08-07,Newcastle,Aston Villa,0,1,A,0,0,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0.75,0.08333333333333333
1999-08-07,Sheffield Weds,Liverpool,1,2,A,0,0,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0.25,0.5
1999-08-07,Watford,Wimbledon,2,3,A,0,0,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,,
1999-08-07,West Ham,Tottenham,1,0,H,0,0,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0.5,0.4166666666666667
1999-08-08,Everton,Man United,1,1,D,0,0,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,,,0.08333333333333333,0.8333333333333334
1999-08-09,Tottenham,Newcastle,3,1,H,1,0,,0,1,-1,0.0,1,0,,0,1,-1,0.0,0,0,0,0,0,0,0,0,,,,,0.3333333333333333,0.3333333333333333
1999-08-10,Derby,Arsenal,1,2,A,1,1,,0,0,0,0.0,1,3,,2,1,1,1.0,0,0,0,0,0,0,0,0,,,,,0.16666666666666666,0.5
1999-08-10,Sunderland,Watford,2,0,H,1,0,,0,4,-4,0.0,1,0,,2,3,-1,0.0,0,0,0,0,0,0,0,0,,,,,,
1999-08-10,Wimbledon,Middlesbrough,2,3,A,1,3,,3,2,1,1.0,1,0,,0,1,-1,0.0,0,0,0,0,0,0,0,0,,,,,0.16666666666666666,0.16666666666666666
1999-08-11,Aston Villa,Everton,3,0,H,1,3,,1,0,1,1.0,1,1,,1,1,0,0.0,0,0,0,0,0,0,0,0,,,,,0.5833333333333334,0.08333333333333333
1999-08-11,Leicester,Coventry,1,0,H,1,0,,1,2,-1,0.0,1,0,,0,1,-1,0.0,0,0,0,0,0,0,0,0,,,,,0.25,0.25
1999-08-11,Man United,Sheffield Weds,4,0,H,1,1,,1,1,0,0.0,1,0,,1,2,-1,0.0,0,0,0,0,0,0,0,0,,,,,0.5,0.25
1999-08-11,Southampton,Leeds,0,3,A,1,3,,1,0,1,1.0,1,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,0.16666666666666666,0.5
1999-08-14,Bradford,Sheffield Weds,1,1,D,1,3,,1,0,1,1.0,2,0,,1,6,-5,0.0,0,0,0,0,0,0,0,0,,,,,,
1999-08-14,Derby,Middlesbrough,1,3,A,2,1,,1,2,-1,0.0,2,3,,3,3,0,0.5,0,0,0,0,0,0,0,0,,,,,0.5,0.25
1999-08-14,Leicester,Chelsea,2,2,D,2,3,,2,2,0,0.5,1,3,,4,0,4,1.0,0,0,0,0,0,0,0,0,,,,,0.125,0.625
1999-08-14,Liverpool,Watford,0,1,A,1,3,,2,1,1,1.0,2,0,,2,5,-3,0.0,0,0,0,0,0,0,0,0,,,,,,
1999-08-14,Man United,Leeds,2,0,H,2,4,,5,1,4,0.5,2,4,,3,0,3,0.5,0,0,0,0,0,0,0,0,,,,,0.5,0.25
1999-08-14,Sunderland,Arsenal,0,0,D,2,3,,2,4,-2,0.5,2,6,,4,2,2,1.0,0,0,0,0,0,0,0,0,,,,,0.5,0.5
1999-08-14,Tottenham,Everton,3,2,H,2,3,,3,2,1,0.5,2,1,,1,4,-3,0.0,0,0,0,0,0,0,0,0,,,,,0.5,0.08333333333333333
1999-08-14,Wimbledon,Coventry,1,1,D,2,3,,5,5,0,0.5,2,0,,0,2,-2,0.0,0,0,0,0,0,0,0,0,,,,,0.25,0.3333333333333333
1999-08-15,Southampton,Newcastle,4,2,H,2,3,,1,3,-2,0.5,2,0,,1,4,-3,0.0,0,0,0,0,0,0,0,0,,,,,0.5833333333333334,0.3333333333333333
1999-08-16,Aston Villa,West Ham,2,2,D,2,6,,4,0,4,1.0,1,3,,1,0,1,1.0,0,0,0,0,0,0,0,0,,,,,0.3333333333333333,0.25
1999-08-21,Chelsea,Aston Villa,1,0,H,2,4,,6,2,4,0.5,3,7,,6,2,4,0.6666666666666666,0,0,0,0,0,0,0,0,,,,,0.5,0.3333333333333333
1999-08-21,Coventry,Derby,2,0,H,3,1,,1,3,-2,0.0,3,1,,2,5,-3,0.0,0,0,0,0,0,0,0,0,,,,,0.16666666666666666,0.5
1999-08-21,Everton,Southampton,4,1,H,3,1,,3,7,-4,0.0,3,6,,5,5,0,0.6666666666666666,0,0,0,0,0,0,0,0,,,,,0.4166666666666667,0.3333333333333333
1999-08-21,Leeds,Sunderland,2,1,H,3,4,,3,2,1,0.3333333333333333,3,4,,2,4,-2,0.3333333333333333,0,0,0,0,0,0,0,0,,,,,1.0,0.0
1999-08-21,Middlesbrough,Liverpool,1,0,H,3,6,,6,4,2,0.6666666666666666,2,3,,2,2,0,0.5,0,0,0,0,0,0,0,0,,,,,0.16666666666666666,0.6666666666666666
1999-08-21,Newcastle,Wimbledon,3,3,D,3,0,,3,8,-5,0.0,3,4,,6,6,0,0.3333333333333333,0,0,0,0,0,0,0,0,,,,,0.4166666666666667,0.25
1999-08-21,Sheffield Weds,Tottenham,1,2,A,3,1,,2,7,-5,0.0,3,6,,6,4,2,0.6666666666666666,0,0,0,0,0,0,0,0,,,,,0.4166666666666667,0.4166666666666667
1999-08-21,Watford,Bradford,1,0,H,3,3,,3,5,-2,0.3333333333333333,2,4,,2,1,1,0.5,0,0,0,0,0,0,0,0,,,,,,
1999-08-21,West Ham,Leicester,2,1,H,2,4,,3,2,1,0.5,3,4,,4,4,0,0.3333333333333333,0,0,0,0,0,0,0,0,,,,,0.75,0.125
1999-08-22,Arsenal,Man United,1,2,A,3,7,,4,2,2,0.6666666666666666,3,7,,7,1,6,0.6666666666666666,0,0,0,0,0,0,0,0,,,,,0.3333333333333333,0.4166666666666667
1999-08-23,Leeds,Liverpool,1,2,A,4,7,,5,3,2,0.5,3,3,,2,3,-1,0.3333333333333333,0,0,0,0,0,0,0,0,,,,,0.3333333333333333,0.5833333333333334
1999-08-24,Middlesbrough,Leicester,0,3,A,4,9,,7,4,3,0.75,4,4,,5,6,-1,0.25,1,0,0,0,0,0,0,0,,,,,0.5,0.25
1999-08-24,Watford,Aston Villa,0,1,A,4,6,,4,5,-1,0.5,4,7,,6,3,3,0.5,0,0,0,0,0,0,0,0,,,,,,
1999-08-25,Arsenal,Bradford,2,0,H,4,7,,5,4,1,0.5,3,4,,2,2,0,0.3333333333333333,0,0,0,0,0,0,0,0,,,,,,
1999-08-25,Coventry,Man United,1,2,A,4,4,,3,3,0,0.25,4,10,,9,2,7,0.75,0,0,0,0,1,0,0,0,,,,,0.08333333333333333,0.8333333333333334
1999-08-25,Everton,Wimbledon,4,0,H,4,4,,7,8,-1,0.25,4,5,,9,9,0,0.25,0,0,0,0,0,0,0,0,,,,,0.25,0.3333333333333333
1999-08-25,Newcastle,Sunderland,1,2,A,4,1,,6,11,-5,0.0,4,4,,3,6,-3,0.25,0,0,0,0,0,0,0,0,,,,,0.5,0.0
1999-08-25,Sheffield Weds,Derby,0,2,A,4,1,,3,9,-6,0.0,4,1,,2,7,-5,0.0,0,0,0,0,0,0,1,0,,,,,0.0,0.6666666666666666
1999-08-28,Aston Villa,Middlesbrough,1,0,H,5,10,,7,3,4,0.6,5,9,,7,7,0,0.6,0,0,0,0,0,0,0,0,0.6,0.6,,,0.5,0.16666666666666666
1999-08-28,Bradford,West Ham,0,3,A,4,4,,2,4,-2,0.25,3,7,,5,3,2,0.6666666666666666,0,0,0,0,0,0,0,0,,,,,,
1999-08-28,Derby,Everton,1,0,H,5,4,,4,7,-3,0.2,5,7,,11,8,3,0.4,0,0,0,0,0,0,0,0,0.2,0.4,,,0.5,0.3333333333333333
1999-08-28,Liverpool,Arsenal,2,0,H,4,6,,4,4,0,0.5,5,10,,7,4,3,0.6,0,0,0,0,0,0,0,0,,0.6,,,0.5833333333333334,0.08333333333333333
1999-08-28,Southampton,Sheffield Weds,2,0,H,4,6,,6,9,-3,0.5,5,1,,3,11,-8,0.0,0,0,0,0,0,0,0,0,,0.0,,,0.08333333333333333,0.4166666666666667
1999-08-28,Tottenham,Leeds,1,2,A,4,9,,8,5,3,0.75,5,7,,6,5,1,0.4,1,0,0,0,0,0,0,0,,0.4,,,0.25,0.3333333333333333
1999-08-28,Wimbledon,Chelsea,0,1,A,5,5,,9,13,-4,0.2,3,7,,7,2,5,0.6666666666666666,0,0,0,0,0,0,0,0,0.2,,,,0.16666666666666666,0.4166666666666667
1999-08-29,Sunderland,Coventry,1,1,D,5,7,,5,7,-2,0.4,5,4,,4,5,-1,0.2,0,0,0,0,0,0,0,0,0.4,0.2,,,0.5,0.0
1999-08-30,Leicester,Watford,1,0,H,5,7,,8,6,2,0.4,5,6,,4,6,-2,0.4,0,0,0,0,0,0,0,0,0.4,0.4,,,,
1999-08-30,Man United,Newcastle,5,1,H,5,13,,11,3,8,0.8,5,1,,7,13,-6,0.0,1,0,0,0,0,0,0,0,0.8,0.0,,,0.4166666666666667,0.08333333333333333
1999-09-11,Arsenal,Aston Villa,3,1,H,6,10,,7,6,1,0.5,6,13,,8,3,5,0.6666666666666666,0,0,0,0,0,0,0,0,0.4,0.6,,,0.3333333333333333,0.25
1999-09-11,Chelsea,Newcastle,1,0,H,4,10,,8,2,6,0.75,6,1,,8,18,-10,0.0,0,0,0,0,0,0,0,0,,0.0,,,0.3333333333333333,0.3333333333333333
1999-09-11,Coventry,Leeds,3,4,A,6,5,,5,6,-1,0.16666666666666666,6,10,,8,6,2,0.5,0,0,0,0,0,0,0,0,0.2,0.6,,,0.25,0.4166666666666667
1999-09-11,Liverpool,Man United,2,3,A,5,9,,6,4,2,0.6,6,16,,16,4,12,0.8333333333333334,0,0,0,0,1,1,0,0,0.6,1.0,,,0.16666666666666666,0.5
1999-09-11,Middlesbrough,Southampton,3,2,H,6,9,,7,8,-1,0.5,5,9,,8,9,-1,0.6,0,0,0,0,0,0,0,0,0.6,0.6,,,0.16666666666666666,0.5
1999-09-11,Sheffield Weds,Everton,0,2,A,6,1,,3,13,-10,0.0,6,7,,11,9,2,0.3333333333333333,0,0,1,0,0,0,0,0,0.0,0.4,,,0.5833333333333334,0.16666666666666666
1999-09-11,Sunderland,Leicester,2,0,H,6,8,,6,8,-2,0.3333333333333333,6,10,,9,6,3,0.5,0,0,0,0,0,0,0,0,0.4,0.6,,,0.0,0.0
1999-09-11,West Ham,Watford,1,0,H,4,10,,8,3,5,0.75,6,6,,4,7,-3,0.3333333333333333,0,0,0,0,0,0,0,0,,0.4,,,,
1999-09-11,Wimbledon,Derby,2,2,D,6,5,,9,14,-5,0.16666666666666666,6,7,,5,7,-2,0.3333333333333333,0,0,0,0,0,0,0,0,0.0,0.4,,,0.3333333333333333,0.0
1999-09-12,Bradford,Tottenham,1,1,D,5,4,,2,7,-5,0.2,5,9,,9,7,2,0.6,0,0,1,0,0,0,0,0,0.2,0.6,,,,
1999-09-18,Aston Villa,Bradford,1,0,H,7,13,,9,6,3,0.5714285714285714,6,5,,3,8,-5,0.16666666666666666,0,0,0,0,0,0,0,0,0.4,0.0,,,,
1999-09-18,Derby,Sunderland,0,5,A,7,8,,7,9,-2,0.2857142857142857,7,11,,8,8,0,0.42857142857142855,0,0,0,0,0,0,0,0,0.4,0.4,,,0.5,0.5
1999-09-18,Leicester,Liverpool,2,2,D,7,10,,9,8,1,0.42857142857142855,6,9,,8,7,1,0.5,0,0,0,0,0,0,0,0,0.4,0.4,,,0.375,0.375
1999-09-18,Man United,Wimbledon,1,1,D,7,19,,19,6,13,0.8571428571428571,7,6,,11,16,-5,0.14285714285714285,1,1,0,0,0,0,0,0,1.0,0.0,,,0.8333333333333334,0.08333333333333333
1999-09-18,Southampton,Arsenal,0,1,A,6,9,,10,12,-2,0.5,7,13,,10,7,3,0.5714285714285714,0,0,0,0,0,0,0,0,0.4,0.4,,,0.08333333333333333,0.5833333333333334
1999-09-18,Watford,Chelsea,1,0,H,7,6,,4,8,-4,0.2857142857142857,5,13,,9,2,7,0.8,0,0,1,0,1,0,0,0,0.4,0.8,,,,
1999-09-19,Everton,West Ham,1,0,H,7,10,,13,9,4,0.42857142857142855,5,13,,9,3,6,0.8,0,0,0,0,1,0,0,0,0.6,0.8,,,0.5,0.25
1999-09-19,Leeds,Middlesbrough,2,0,H,7,13,,12,9,3,0.5714285714285714,7,12,,10,10,0,0.5714285714285714,0,0,0,0,0,0,0,0,0.6,0.6,,,0.16666666666666666,0.16666666666666666
1999-09-19,Newcastle,Sheffield Weds,8,0,H,7,1,,8,19,-11,0.0,7,1,,3,15,-12,0.0,0,0,1,0,0,0,1,0,0.0,0.0,,,0.5,0.16666666666666666
1999-09-19,Tottenham,Coventry,3,2,H,6,10,,10,8,2,0.5,7,5,,8,10,-2,0.14285714285714285,0,0,0,0,0,0,0,0,0.6,0.2,,,0.3333333333333333,0.4166666666666667
1999-09-25,Arsenal,Watford,1,0,H,8,16,,11,7,4,0.625,8,9,,5,8,-3,0.375,0,0,0,0,0,0,0,0,0.6,0.4,,,,
1999-09-25,Coventry,West Ham,1,0,H,8,5,,10,13,-3,0.125,6,13,,9,4,5,0.6666666666666666,0,0,0,0,0,0,0,0,0.2,0.6,,,0.16666666666666666,0.4166666666666667
1999-09-25,Derby,Bradford,0,1,A,8,8,,7,14,-7,0.25,7,5,,3,9,-6,0.14285714285714285,0,0,0,0,0,0,0,0,0.4,0.0,,,,
1999-09-25,Leeds,Newcastle,3,2,H,8,16,,14,9,5,0.625,8,4,,16,19,-3,0.125,1,0,0,0,0,0,0,0,0.8,0.2,,,0.25,0.4166666666666667
1999-09-25,Leicester,Aston Villa,3,1,H,8,11,,11,10,1,0.375,8,16,,10,6,4,0.625,0,0,0,0,0,0,0,0,0.4,0.6,,,0.375,0.0
